paper_id,paper_info,specter_neighbor_1,specter_distance_1,hibert_neighbor_1,hibert_distance_1,specter_neighbor_2,specter_distance_2,hibert_neighbor_2,hibert_distance_2,specter_neighbor_3,specter_distance_3,hibert_neighbor_3,hibert_distance_3,specter_neighbor_4,specter_distance_4,hibert_neighbor_4,hibert_distance_4,specter_neighbor_5,specter_distance_5,hibert_neighbor_5,hibert_distance_5
18982496,"Accessing Fellow Academics as Research Participants: Constraints, Collegiality, and “Academic Citizenship”, by Yongyan Li (2015).","Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.22216415,"Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.00041007996,"Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.26191646,"An update on model Ayush wellness clinic at president’s estate, India, by Upendarrao Golla (2018).",0.00043070316,"Influence Propagation in Social Networks: A Data Mining Perspective, by Francesco Bonchi (2011).",0.26230764,"Are We Spending Too Many Years in School? Causal Evidence of the Impact of Shortening Secondary School Duration, by Bettina Büttner, Stephan Lothar Thomsen (2015).",0.00048792362,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.2734992,"Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.00057953596,"Fifty years of devotion to spiders: a concise biography of Christo Deltshev, with a complete list of his publications and described taxa, by Pavel Stoev, Alexi Popov, Gergin Blagoev, Stoyan Lazarov (2009).",0.28367704,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.0005925894
18982504,"ANALYTICAL MODELING AND ANALYSIS OF THROUGH SILICON VIAS (TSVS) IN HIGH SPEED THREE-DIMENSIONAL SYSTEM INTEGRATION, by Md Amimul Ehsan, Zhen Zhou, Yang Yi (2015).","Commutation relations for the electromagnetic field in the presence of dielectrics and conductors, by Giuseppe Bimonte (2009).",0.2612126,"Energy scaling law for nanostructured materials, by Jianmin Tao, Yang Jiao, Yuxiang Mo, Zeng-Hui Yang, Jian-Xin Zhu, Per Hyldgaard, John Perdew (2017).",0.00021612644,"High Resolution OFDM Channel Estimation with Low Speed ADC Using Compressive Sensing, by Jia Meng, Yingying Li, Nam Nguyen, Wotao Yin, Zhu Han (2011).",0.26459873,"A comparative study of DC and AC microgrids in commercial buildings across different climates and operating profiles, by Daniel Fregosi, Sharmila Ravula, Dusan Brhlik, John Saussele, Stephen Frank, Eric Bonnema, Jennifer Scheib, Eric Wilson (2015).",0.00029367208,"Energy scaling law for nanostructured materials, by Jianmin Tao, Yang Jiao, Yuxiang Mo, Zeng-Hui Yang, Jian-Xin Zhu, Per Hyldgaard, John Perdew (2017).",0.26842737,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.00030732155,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.28367,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",0.0003246069,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.32395273,"Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.00035637617
18982512,"GLOBAL EXISTENCE AND DECREASING PROPERTY OF BOUNDARY VALUES OF SOLUTIONS TO PARABOLIC EQUATIONS WITH NONLOCAL BOUNDARY CONDITIONS, by Sangwon Seo (2000).","HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.17112875,"Static Klein–Gordon–Maxwell–Proca systems in 4-dimensional closed manifolds, by Emmanuel Hebey, Trong Truong (2011).",0.00020629168,"GRAPHS WITH 4-STEINER CONVEX BALLS, by Tanja Gologranc (2015).",0.17219555,"GRAPHS WITH 4-STEINER CONVEX BALLS, by Tanja Gologranc (2015).",0.00027549267,"Commutation relations for the electromagnetic field in the presence of dielectrics and conductors, by Giuseppe Bimonte (2009).",0.17261624,"Distributionally Robust Counterpart in Markov Decision Processes, by Pengqian Yu, Huan Xu (2016).",0.000344038,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.18314707,"High Resolution OFDM Channel Estimation with Low Speed ADC Using Compressive Sensing, by Jia Meng, Yingying Li, Nam Nguyen, Wotao Yin, Zhu Han (2011).",0.0003976822,"Distributionally Robust Counterpart in Markov Decision Processes, by Pengqian Yu, Huan Xu (2016).",0.20441198,"Conditional Density Estimation with Dimensionality Reduction via Squared-Loss Conditional Entropy Minimization, by Voot Tangkaratt, Ning Xie, Masashi Sugiyama (2015).",0.00041341782
18982781,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).","Gd(III) ion-chelated supramolecular assemblies composed of PGMA-based polycations for effective biomedical applications, by Yu Zhao, Shun Duan, Bingran Yu, Fu-Sheng Liu, Gang Cheng, Fu-Jian Xu (2015).",0.22939551,"Gd(III) ion-chelated supramolecular assemblies composed of PGMA-based polycations for effective biomedical applications, by Yu Zhao, Shun Duan, Bingran Yu, Fu-Sheng Liu, Gang Cheng, Fu-Jian Xu (2015).",0.00022304058,"Mechanisms of resistance to TRAIL-induced apoptosis in cancer, by Lidong Zhang, Bingliang Fang (2005).",0.23178077,"Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.000246346,"Type 2 Diabetes Mellitus, Oral Diabetic Medications, Insulin Therapy, and Overall Breast Cancer Risk, by Hala Ahmadieh, Sami Azar (2013).",0.25214714,"Use of recombinant human growth hormone (rhGH) plus recombinant human granulocyte colony-stimulating factor (rhG-CSF) for the mobilization and collection of CD34+ cells in poor mobilizers, by C. Carlo-Stella (2004).",0.0002643466,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.25804174,"Duplicated rDNA sequences of variable lengths flanking the short type I insertions in the rDNA of Drosophila melanogaster., by H Roiha, D Glover (1981).",0.00039863586,"Energy scaling law for nanostructured materials, by Jianmin Tao, Yang Jiao, Yuxiang Mo, Zeng-Hui Yang, Jian-Xin Zhu, Per Hyldgaard, John Perdew (2017).",0.28956592,"Optimizing the stability of single-chain proteins by linker length and composition mutagenesis, by C. R. Robinson, R. T. Sauer (1998).",0.00045275688
18983391,"Investigation ofant colonyalgorithm in multiple traffic flow environments, by A. Tizghadam, M. Hashemi, A. Leon-Garcia (2005).","Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.20129251,"A comparative study of DC and AC microgrids in commercial buildings across different climates and operating profiles, by Daniel Fregosi, Sharmila Ravula, Dusan Brhlik, John Saussele, Stephen Frank, Eric Bonnema, Jennifer Scheib, Eric Wilson (2015).",0.00033795834,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.2166174,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.00039064884,"On No-Node Solutions of the Lazer-McKenna Suspension Bridge Models, by Fanglei Wang, Kangbao Zhou (2015).",0.22665179,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",0.00040489435,"Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.24900985,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.0004092455,"Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.25435054,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.00041663647
18985891,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).","Investigation ofant colonyalgorithm in multiple traffic flow environments, by A. Tizghadam, M. Hashemi, A. Leon-Garcia (2005).",0.2166174,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.00022870302,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.23988628,"Two Clustering Diffusion Patterns Identified from the 2001 – 2003 Dengue Epidemic , Kaohsiung , Taiwan, by Chih-Chun Kan, Scott Yan-Jang Huang, Chuin-Shee Shang, I-Chun Fan, Lu Pai, Pei-Yun Shu, Pei-Fen Lee, Jyh-Hsiung Huang, Tzai-Hung Wen, Chwan-Chuen King, Day-Yu Chao, Min-Huei Wu, Neal H. Lin (2008).",0.00023496151,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.2916723,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.00024706125,"Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.29332864,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.00026029348,"Understanding our Galaxy - key contributions from the Parkes telescope, by J. Caswell (2012).",0.29615664,"Bacteremia with Aerococcus sanguinicola: Case Series with Characterization of Virulence Properties, by Erik Senneby, Birger Eriksson, Erik Fagerholm, Magnus Rasmussen (2014).",0.00028765202
18986705,"Duplicated rDNA sequences of variable lengths flanking the short type I insertions in the rDNA of Drosophila melanogaster., by H Roiha, D Glover (1981).","Optimizing the stability of single-chain proteins by linker length and composition mutagenesis, by C. R. Robinson, R. T. Sauer (1998).",0.24378192,"Gd(III) ion-chelated supramolecular assemblies composed of PGMA-based polycations for effective biomedical applications, by Yu Zhao, Shun Duan, Bingran Yu, Fu-Sheng Liu, Gang Cheng, Fu-Jian Xu (2015).",0.00028818846,"GRAPHS WITH 4-STEINER CONVEX BALLS, by Tanja Gologranc (2015).",0.24955082,"Optimizing the stability of single-chain proteins by linker length and composition mutagenesis, by C. R. Robinson, R. T. Sauer (1998).",0.00033175945,"Elsevier An improved least squares Laplacian pyramid for, by Michael Unser (1991).",0.2594216,"Determination of DPPH Radical Oxidation Caused by Methanolic Extracts of Some Microalgal Species by Linear Regression Analysis of Spectrophotometric Measurements, by Kai Marxen, Klaus Vanselow, Sebastian Lippemeier, Ralf Hintze, Andreas Ruser, Ulf-Peter Hansen (2007).",0.00035977364,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.27271807,"Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.0003771782,"On gossip-based information dissemination in pervasive recommender systems, by Tobias Eichinger, Felix Beierle, Robin Papke, Lucas Rebscher, Hong Tran, Magdalena Trzeciak (2019).",0.2745347,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.00039863586
18986901,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).","Commutation relations for the electromagnetic field in the presence of dielectrics and conductors, by Giuseppe Bimonte (2009).",0.13950968,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.0001359582,"GLOBAL EXISTENCE AND DECREASING PROPERTY OF BOUNDARY VALUES OF SOLUTIONS TO PARABOLIC EQUATIONS WITH NONLOCAL BOUNDARY CONDITIONS, by Sangwon Seo (2000).",0.17112875,"Fragmentation Production of Ωccc and Ωbbb Baryons, by M.A. Gomshi Nobary (2004).",0.00015687943,"A k-deformed Model of Growing Complex Networks with Fitness, by Massimo Stella, Markus Brede (2014).",0.180673,"Static Klein–Gordon–Maxwell–Proca systems in 4-dimensional closed manifolds, by Emmanuel Hebey, Trong Truong (2011).",0.0002040267,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.18980736,"Energy scaling law for nanostructured materials, by Jianmin Tao, Yang Jiao, Yuxiang Mo, Zeng-Hui Yang, Jian-Xin Zhu, Per Hyldgaard, John Perdew (2017).",0.0002424717,"CP Violation in Two Texture Zero Neutrino Mass Matrices, by S. Dev, Sanjeev Kumar, Surender Verma, Shivani Gupta (None).",0.20043623,"A k-deformed Model of Growing Complex Networks with Fitness, by Massimo Stella, Markus Brede (2014).",0.0002606511
18987532,"Use of recombinant human growth hormone (rhGH) plus recombinant human granulocyte colony-stimulating factor (rhG-CSF) for the mobilization and collection of CD34+ cells in poor mobilizers, by C. Carlo-Stella (2004).","Glucocorticoid Receptor Activation Lowers the Threshold for NMDA-Receptor-Dependent Homosynaptic Long-Term Depression in the Hippocampus Through Activation of Voltage-Dependent Calcium Channels, by Christine M. Coussens, D. Steven Kerr, Wickliffe C. Abraham (1997).",0.28045845,"Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.00020968914,"Mechanisms of resistance to TRAIL-induced apoptosis in cancer, by Lidong Zhang, Bingliang Fang (2005).",0.32312715,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.0002643466,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.36190337,"In vivo/in vitro Studies of the Effects of the Type II Arabinogalactan Isolated from Maytenus ilicifolia Mart. ex Reissek on the Gastrointestinal Tract of Rats, by Cristiane Baggio, Cristina Freitas, André Twardowschy, Ana Santos, Bárbara Mayer, Francine Potrich, Thales Cipriani, Guilherme Sassaki, Marcello Iacomini, Maria Marques, Sonia Mesia-Vela (2012).",0.0002886057,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.36733675,"Gd(III) ion-chelated supramolecular assemblies composed of PGMA-based polycations for effective biomedical applications, by Yu Zhao, Shun Duan, Bingran Yu, Fu-Sheng Liu, Gang Cheng, Fu-Jian Xu (2015).",0.00029665232,"Type 2 Diabetes Mellitus, Oral Diabetic Medications, Insulin Therapy, and Overall Breast Cancer Risk, by Hala Ahmadieh, Sami Azar (2013).",0.36877608,"A novel automatic regulatory device for continuous bladder irrigation based on wireless sensor in patients after transurethral resection of the prostate: A prospective investigation, by Aimin Ding, Huling Cao, Lihua Wang, Jiangang Chen, Jian Wang, Bosheng He (2016).",0.0003771782
18987535,"Two Clustering Diffusion Patterns Identified from the 2001 – 2003 Dengue Epidemic , Kaohsiung , Taiwan, by Chih-Chun Kan, Scott Yan-Jang Huang, Chuin-Shee Shang, I-Chun Fan, Lu Pai, Pei-Yun Shu, Pei-Fen Lee, Jyh-Hsiung Huang, Tzai-Hung Wen, Chwan-Chuen King, Day-Yu Chao, Min-Huei Wu, Neal H. Lin (2008).","Fifty years of devotion to spiders: a concise biography of Christo Deltshev, with a complete list of his publications and described taxa, by Pavel Stoev, Alexi Popov, Gergin Blagoev, Stoyan Lazarov (2009).",0.2764845,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.00023496151,"Indications for conservative management of scoliosis (guidelines), by Hans-Rudolf Weiss, Stefano Negrini, Manuel Rigo, Tomasz Kotwicki, Martha Hawes, Theodoros Grivas, Toru Maruyama, Franz Landauer (2006).",0.28312218,"Dynamic Parameters of Balance Which Correlate to Elderly Persons with a History of Falls, by Jesse Muir, Douglas Kiel, Marian Hannan, Jay Magaziner, Clinton Rubin (2013).",0.00035643578,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.2917471,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.00040650368,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.2942238,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.00044482946,"Excessive Daytime Sleepiness Is Associated with Changes in Salivary Inflammatory Genes Transcripts, by Matthew Thimgan, Cristina Toedebusch, Jennifer McLeland, Stephen Duntley, Paul Shaw (2015).",0.31016475,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.00044971704
18987990,"Fragmentation Production of Ωccc and Ωbbb Baryons, by M.A. Gomshi Nobary (2004).","The semi-constrained NMSSM in light of muon g-2, LHC, and dark matter constraints, by Kun Wang, Fei Wang, Jingya Zhu, Quanlin Jie (2018).",0.14240718,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.00015687943,"CP Violation in Two Texture Zero Neutrino Mass Matrices, by S. Dev, Sanjeev Kumar, Surender Verma, Shivani Gupta (None).",0.17445505,"Static Klein–Gordon–Maxwell–Proca systems in 4-dimensional closed manifolds, by Emmanuel Hebey, Trong Truong (2011).",0.00020754337,"The Effect of General Relativistic Precession on Tidal Disruption Events from Eccentric Nuclear Disks, by Heather Wernke, Ann-Marie Madigan (2019).",0.18907678,"Elsevier An improved least squares Laplacian pyramid for, by Michael Unser (1991).",0.00023078918,"A k-deformed Model of Growing Complex Networks with Fitness, by Massimo Stella, Markus Brede (2014).",0.20041925,"Energy scaling law for nanostructured materials, by Jianmin Tao, Yang Jiao, Yuxiang Mo, Zeng-Hui Yang, Jian-Xin Zhu, Per Hyldgaard, John Perdew (2017).",0.00023311377,"Effect of a magnetic field on massive star winds I: mass-loss and velocity for a dipole field, by Christopher Bard, Richard Townsend (2016).",0.2055183,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.0002670288
18989350,"Construction of a high-density, high-resolution genetic map and its integration with BAC-based physical map in channel catfish, by Yun Li, Shikai Liu, Zhenkui Qin, Geoff Waldbieser, Ruijia Wang, Luyang Sun, Lisui Bao, Roy Danzmann, Rex Dunham, Zhanjiang Liu (2015).","Duplicated rDNA sequences of variable lengths flanking the short type I insertions in the rDNA of Drosophila melanogaster., by H Roiha, D Glover (1981).",0.27749312,"Duplicated rDNA sequences of variable lengths flanking the short type I insertions in the rDNA of Drosophila melanogaster., by H Roiha, D Glover (1981).",0.00041514635,"Fifty years of devotion to spiders: a concise biography of Christo Deltshev, with a complete list of his publications and described taxa, by Pavel Stoev, Alexi Popov, Gergin Blagoev, Stoyan Lazarov (2009).",0.28183818,"Optimizing the stability of single-chain proteins by linker length and composition mutagenesis, by C. R. Robinson, R. T. Sauer (1998).",0.00048351288,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.2940706,"Two Clustering Diffusion Patterns Identified from the 2001 – 2003 Dengue Epidemic , Kaohsiung , Taiwan, by Chih-Chun Kan, Scott Yan-Jang Huang, Chuin-Shee Shang, I-Chun Fan, Lu Pai, Pei-Yun Shu, Pei-Fen Lee, Jyh-Hsiung Huang, Tzai-Hung Wen, Chwan-Chuen King, Day-Yu Chao, Min-Huei Wu, Neal H. Lin (2008).",0.0006027818,"Excessive Daytime Sleepiness Is Associated with Changes in Salivary Inflammatory Genes Transcripts, by Matthew Thimgan, Cristina Toedebusch, Jennifer McLeland, Stephen Duntley, Paul Shaw (2015).",0.30914754,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.00064337254,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.31192636,"Determination of DPPH Radical Oxidation Caused by Methanolic Extracts of Some Microalgal Species by Linear Regression Analysis of Spectrophotometric Measurements, by Kai Marxen, Klaus Vanselow, Sebastian Lippemeier, Ralf Hintze, Andreas Ruser, Ulf-Peter Hansen (2007).",0.00064843893
18989842,"Bacteremia with Aerococcus sanguinicola: Case Series with Characterization of Virulence Properties, by Erik Senneby, Birger Eriksson, Erik Fagerholm, Magnus Rasmussen (2014).","How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.2544968,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.00028765202,"Determinants of outcome in critically ill octogenarians after surgery: an observational study., by P Ford, I Thomas, T Cook, E Whitley, C Peden (2007).",0.2954021,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.0003053546,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.30491698,"A novel automatic regulatory device for continuous bladder irrigation based on wireless sensor in patients after transurethral resection of the prostate: A prospective investigation, by Aimin Ding, Huling Cao, Lihua Wang, Jiangang Chen, Jian Wang, Bosheng He (2016).",0.00035643578,"Two Clustering Diffusion Patterns Identified from the 2001 – 2003 Dengue Epidemic , Kaohsiung , Taiwan, by Chih-Chun Kan, Scott Yan-Jang Huang, Chuin-Shee Shang, I-Chun Fan, Lu Pai, Pei-Yun Shu, Pei-Fen Lee, Jyh-Hsiung Huang, Tzai-Hung Wen, Chwan-Chuen King, Day-Yu Chao, Min-Huei Wu, Neal H. Lin (2008).",0.32057822,"Excessive Daytime Sleepiness Is Associated with Changes in Salivary Inflammatory Genes Transcripts, by Matthew Thimgan, Cristina Toedebusch, Jennifer McLeland, Stephen Duntley, Paul Shaw (2015).",0.00037020445,"Fifty years of devotion to spiders: a concise biography of Christo Deltshev, with a complete list of his publications and described taxa, by Pavel Stoev, Alexi Popov, Gergin Blagoev, Stoyan Lazarov (2009).",0.3277241,"Occupational Radiation Exposure during Endoscopic Retrograde Cholangiopancreatography and Usefulness of Radiation Protective Curtains, by Tomoyuki Minami, Tamito Sasaki, Masahiro Serikawa, Michihiro Kamigaki, Masanobu Yukutake, Takashi Ishigaki, Yasutaka Ishii, Teruo Mouri, Satoshi Yoshimi, Akinori Shimizu, Tomofumi Tsuboi, Keisuke Kurihara, Yumiko Tatsukawa, Eisuke Miyaki, Kazuaki Chayama (2014).",0.00039076805
199661892,"Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).","Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.18194008,"Accessing Fellow Academics as Research Participants: Constraints, Collegiality, and “Academic Citizenship”, by Yongyan Li (2015).",0.00041007996,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.19860446,"Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.00041151047,"Indications for conservative management of scoliosis (guidelines), by Hans-Rudolf Weiss, Stefano Negrini, Manuel Rigo, Tomasz Kotwicki, Martha Hawes, Theodoros Grivas, Toru Maruyama, Franz Landauer (2006).",0.20601118,"An update on model Ayush wellness clinic at president’s estate, India, by Upendarrao Golla (2018).",0.0005465746,"Accessing Fellow Academics as Research Participants: Constraints, Collegiality, and “Academic Citizenship”, by Yongyan Li (2015).",0.22216415,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.00061059,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.25624514,"Are We Spending Too Many Years in School? Causal Evidence of the Impact of Shortening Secondary School Duration, by Bettina Büttner, Stephan Lothar Thomsen (2015).",0.0006253123
